DATA

VEHICLE
ID	LON	LAT	NUMBER	CAPACITY	COST
1	120.190740	30.273126	93	5.000000	5
2	120.190740	30.273126	91	5.000000	7
3	120.190740	30.273126	99	5.000000	9
4	120.190740	30.273126	93	10.000000	5
5	120.190740	30.273126	102	10.000000	7
6	120.190740	30.273126	103	10.000000	9
7	120.190740	30.273126	107	15.000000	5
8	120.190740	30.273126	101	15.000000	7
9	120.190740	30.273126	99	15.000000	9
10	120.134184	30.297193	91	5.000000	5
11	120.134184	30.297193	92	5.000000	7
12	120.134184	30.297193	103	5.000000	9
13	120.134184	30.297193	92	10.000000	5
14	120.134184	30.297193	94	10.000000	7
15	120.134184	30.297193	104	10.000000	9
16	120.134184	30.297193	90	15.000000	5
17	120.134184	30.297193	108	15.000000	7
18	120.134184	30.297193	95	15.000000	9
19	120.253304	30.201028	94	5.000000	5
20	120.253304	30.201028	90	5.000000	7
21	120.253304	30.201028	106	5.000000	9
22	120.253304	30.201028	102	10.000000	5
23	120.253304	30.201028	92	10.000000	7
24	120.253304	30.201028	107	10.000000	9
25	120.253304	30.201028	92	15.000000	5
26	120.253304	30.201028	105	15.000000	7
27	120.253304	30.201028	100	15.000000	9
28	120.196934	30.251321	107	5.000000	5
29	120.196934	30.251321	106	5.000000	7
30	120.196934	30.251321	95	5.000000	9
31	120.196934	30.251321	105	10.000000	5
32	120.196934	30.251321	106	10.000000	7
33	120.196934	30.251321	93	10.000000	9
34	120.196934	30.251321	105	15.000000	5
35	120.196934	30.251321	103	15.000000	7
36	120.196934	30.251321	99	15.000000	9


CUSTOMER
ID	LON	LAT	DRY_DEMAND	WET_DEMAND	START_TIME	END_TIME	SETVICE_TIME	CAR_NUM	STATION_TYPE
5159	120.256577	30.248230	0.463246	0.294708	0	1440	20	0	0
5160	120.181313	30.265045	0.461756	0.280049	0	1440	20	0	0
5161	120.125740	30.240228	0.443715	0.306932	0	1440	18	0	0
5162	120.212363	30.304280	0.439292	0.301487	0	1440	24	2	1
5163	120.196255	30.275766	0.456508	0.323408	0	1440	29	0	0
5164	120.249343	30.321526	0.435458	0.306887	0	1440	24	1	1
5165	120.240810	30.337751	0.420065	0.286522	0	1440	21	2	1
5166	120.232686	30.325474	0.452289	0.288000	480	1020	22	0	0
5167	120.183444	30.327918	0.457338	0.292846	0	1440	20	1	1
5168	120.180685	30.223530	0.428493	0.295944	0	1440	27	0	0
5169	120.257196	30.337697	0.481629	0.291621	0	1440	22	2	1
5170	120.296703	30.272863	0.469143	0.290907	0	1440	22	0	0
5171	120.135574	30.233428	0.486563	0.292274	0	1440	15	2	1
5172	120.129273	30.314039	0.483301	0.303999	480	1020	19	0	0
5173	120.231351	30.164506	0.429447	0.286477	0	1440	22	0	0
5174	120.146069	30.213744	0.438598	0.287622	0	1440	23	0	0
5175	120.319526	30.355502	0.432038	0.308863	0	1440	16	2	1
5176	120.235151	30.252728	0.456343	0.299599	0	1440	15	1	1
5177	120.251084	30.362893	0.440077	0.301923	0	1440	17	0	0
5178	120.203852	30.142060	0.438142	0.310657	0	1440	28	0	0
5179	120.245193	30.309043	0.463680	0.307969	0	1440	22	2	1
5180	120.127055	30.219678	0.460795	0.294614	0	1440	17	0	0
5181	120.148960	30.176936	0.432395	0.292691	0	1440	26	0	0
5182	120.216951	30.244821	0.468857	0.297728	0	1440	29	0	0
5183	120.167654	30.429817	0.440008	0.300774	0	1440	19	0	0
5184	120.111835	30.232397	0.431529	0.295492	0	1440	29	0	0
5185	120.206433	30.238997	0.442323	0.298072	0	1440	16	0	0
5186	120.273196	30.281963	0.413941	0.302817	0	1440	15	0	0
5187	120.234895	30.285689	0.490093	0.268651	0	1440	29	1	1
5188	120.226279	30.249768	0.443354	0.286805	480	1020	25	0	0
5189	120.220367	30.379689	0.462415	0.294712	480	1020	17	0	0
5190	120.146491	30.317393	0.458691	0.292275	0	1440	29	2	1
5191	120.192425	30.250977	0.435731	0.295053	0	1440	21	1	1
5192	120.108516	30.244626	0.441749	0.302378	0	1440	16	0	0
5193	120.215285	30.224569	0.470432	0.307931	0	1440	29	0	0
5194	120.148422	30.269920	0.450602	0.294394	0	1440	23	0	0
5195	120.173165	30.210131	0.431673	0.299793	0	1440	25	1	1
5196	120.147688	30.244847	0.407795	0.297181	0	1440	28	2	1
5197	120.185650	30.252331	0.434352	0.289589	0	1440	18	1	1
5198	120.173882	30.270436	0.451733	0.304675	0	1440	15	1	1
5199	120.147069	30.194750	0.435541	0.302103	0	1440	16	2	1
5200	120.258526	30.288940	0.436390	0.281346	0	1440	16	1	1
5201	120.209731	30.343559	0.451304	0.306128	0	1440	23	1	1
5202	120.193062	30.301269	0.456193	0.307457	0	1440	29	0	0
5203	120.178995	30.336690	0.482388	0.297235	0	1440	22	0	0
5204	120.162663	30.238399	0.483983	0.294154	0	1440	24	1	1
5205	120.117262	30.210437	0.444983	0.307683	0	1440	25	0	0
5206	120.108878	30.236501	0.433911	0.314334	0	1440	24	1	1
5207	120.209499	30.253783	0.476540	0.296548	0	1440	29	1	1
5208	120.198444	30.340365	0.434525	0.298075	0	1440	20	1	1
5209	120.144443	30.311409	0.470746	0.312834	0	1440	27	0	0
5210	120.175226	30.219201	0.470828	0.295773	0	1440	16	0	0
5211	120.286147	30.268116	0.452070	0.289540	0	1440	22	0	0
5212	120.147609	30.295833	0.437525	0.312713	0	1440	21	0	0
5213	120.137495	30.221280	0.424354	0.286264	480	1020	18	0	0
5214	120.134891	30.275470	0.425811	0.315335	0	1440	23	2	1
5215	120.150414	30.184988	0.449023	0.312254	0	1440	28	0	0
5216	120.201389	30.241526	0.466500	0.294042	0	1440	23	2	1
5217	120.232032	30.310503	0.443513	0.292657	0	1440	23	1	1
5218	120.111764	30.357577	0.456100	0.295549	0	1440	15	0	0
5219	120.195568	30.274746	0.477785	0.294187	0	1440	28	0	0
5220	120.224021	30.299256	0.457793	0.304376	480	1020	27	0	0
5221	120.207028	30.299149	0.449314	0.319345	0	1440	17	2	1
5222	120.247273	30.217028	0.454295	0.290827	0	1440	28	2	1
5223	120.192893	30.364975	0.470996	0.287715	0	1440	19	2	1
5224	120.131410	30.305074	0.391348	0.321891	0	1440	25	2	1
5225	120.222405	30.234107	0.441834	0.304645	0	1440	18	2	1
5226	120.200387	30.229629	0.466900	0.303853	0	1440	23	1	1
5227	120.184739	30.286437	0.451223	0.304164	480	1020	17	0	0
5228	120.167126	30.338218	0.469242	0.305823	0	1440	25	0	0
5229	120.083729	30.210944	0.451746	0.286038	0	1440	21	0	0
5230	120.164737	30.213298	0.458664	0.305479	0	1440	16	0	0
5231	120.180893	30.284813	0.467498	0.305727	0	1440	23	2	1
5232	120.197728	30.237377	0.449644	0.297568	0	1440	15	0	0
5233	120.144937	30.273763	0.469781	0.287417	0	1440	29	0	0
5234	120.181553	30.309558	0.415017	0.303531	0	1440	16	0	0
5235	120.182990	30.269607	0.471479	0.284904	480	1020	18	0	0
5236	120.181921	30.155325	0.464541	0.308377	0	1440	18	2	1
5237	120.215182	30.239589	0.458389	0.303828	0	1440	17	0	0
5238	120.215575	30.250390	0.438220	0.302417	480	1020	16	0	0
5239	120.157425	30.322619	0.420823	0.296913	0	1440	19	0	0
5240	120.279277	30.261330	0.453661	0.306718	0	1440	19	2	1
5241	120.251135	30.272640	0.457616	0.290773	0	1440	20	0	0
5242	120.159478	30.287685	0.468527	0.292419	0	1440	23	0	0
5243	120.240861	30.261507	0.465326	0.298596	0	1440	26	0	0
5244	120.244387	30.275882	0.443522	0.311419	0	1440	22	0	0
5245	120.195959	30.237929	0.449228	0.306773	0	1440	24	0	0
5246	120.265377	30.325834	0.482222	0.283234	0	1440	20	0	0
5247	120.237738	30.152568	0.449649	0.280296	0	1440	29	2	1
5248	120.201302	30.235518	0.465560	0.277580	0	1440	20	0	0
5249	120.179997	30.229678	0.453147	0.284545	0	1440	23	0	0
5250	120.165615	30.274491	0.464081	0.316224	0	1440	15	0	0
5251	120.256356	30.250552	0.439604	0.280433	0	1440	15	0	0
5252	120.259816	30.267047	0.464012	0.293490	0	1440	23	0	0
5253	120.227597	30.208874	0.411253	0.297246	0	1440	27	1	1
5254	120.205151	30.254219	0.454962	0.301908	0	1440	15	0	0
5255	120.140361	30.184005	0.467751	0.282765	0	1440	24	2	1
5256	120.221657	30.228863	0.449725	0.304045	480	1020	16	0	0
5257	120.185784	30.269091	0.446311	0.311041	0	1440	29	2	1
5258	120.171114	30.269649	0.453963	0.291685	0	1440	20	0	0
5259	120.228600	30.255291	0.464310	0.319475	0	1440	29	0	0
5260	120.186832	30.310795	0.447705	0.294321	0	1440	15	0	0
5261	120.167048	30.374800	0.474419	0.293740	480	1020	16	0	0
5262	120.194721	30.316493	0.490611	0.305171	0	1440	15	0	0
5263	120.214811	30.301815	0.425086	0.307447	0	1440	24	2	1
5264	120.245366	30.292749	0.449930	0.308565	0	1440	25	1	1
5265	120.258564	30.211534	0.452891	0.310175	0	1440	19	0	0
5266	120.197906	30.293688	0.448259	0.284977	0	1440	17	1	1
5267	120.176650	30.290420	0.424930	0.301025	0	1440	16	0	0
5268	120.202923	30.247206	0.453768	0.288959	0	1440	25	0	0
5269	120.282156	30.300456	0.492640	0.309065	0	1440	28	2	1
5270	120.138511	30.232761	0.485358	0.290128	0	1440	20	0	0
5271	120.225178	30.184732	0.471011	0.298447	0	1440	22	0	0
5272	120.165683	30.279322	0.432572	0.286520	480	1020	26	0	0
5273	120.224078	30.283565	0.460154	0.293060	0	1440	19	2	1
5274	120.223517	30.247667	0.426637	0.292369	0	1440	26	0	0
5275	120.264135	30.167595	0.451405	0.313707	0	1440	23	0	0
5276	120.178128	30.352728	0.439615	0.276055	0	1440	23	2	1
5277	120.230150	30.289150	0.452121	0.307935	0	1440	29	0	0
5278	120.223912	30.286100	0.456497	0.301299	0	1440	16	0	0
5279	120.147555	30.185189	0.482646	0.315694	480	1020	24	0	0
5280	120.282725	30.204723	0.447824	0.305508	0	1440	20	0	0
5281	120.206837	30.261294	0.443963	0.298767	0	1440	18	0	0
5282	120.165088	30.306394	0.482092	0.317859	480	1020	16	0	0
5283	120.138843	30.270825	0.453757	0.303361	0	1440	21	0	0
5284	120.293239	30.283891	0.414520	0.317907	0	1440	21	2	1
5285	120.256098	30.300933	0.490089	0.308702	480	1020	24	0	0
5286	120.106861	30.346193	0.445246	0.306209	0	1440	22	0	0
5287	120.134648	30.269664	0.461007	0.297710	0	1440	15	2	1
5288	120.227885	30.292113	0.454609	0.302826	0	1440	18	2	1
5289	120.283651	30.345549	0.453053	0.287836	0	1440	20	0	0
5290	120.122404	30.334167	0.423702	0.295066	0	1440	25	0	0
5291	120.125321	30.274216	0.440795	0.284728	0	1440	21	0	0
5292	120.211937	30.332427	0.450668	0.300095	0	1440	28	1	1
5293	120.312869	30.253843	0.437109	0.292113	0	1440	29	0	0
5294	120.172694	30.231784	0.462860	0.309670	0	1440	21	0	0
5295	120.303976	30.293959	0.459124	0.281865	0	1440	20	0	0
5296	120.202799	30.242455	0.447103	0.286970	0	1440	16	2	1
5297	120.252933	30.234365	0.423108	0.304656	0	1440	18	2	1
5298	120.241851	30.279073	0.470710	0.299715	0	1440	17	0	0
5299	120.253666	30.273191	0.499566	0.313758	0	1440	21	1	1
5300	120.246269	30.225185	0.459009	0.301109	0	1440	20	0	0
5301	120.140559	30.373810	0.440171	0.295591	0	1440	15	0	0
5302	120.225245	30.324058	0.467996	0.301003	0	1440	18	0	0
5303	120.134543	30.343919	0.458505	0.300065	0	1440	28	0	0
5304	120.184503	30.313465	0.442379	0.287476	0	1440	17	2	1
5305	120.243057	30.370027	0.415843	0.309685	0	1440	27	0	0
5306	120.199404	30.263516	0.457402	0.294979	0	1440	21	0	0
5307	120.168884	30.299648	0.436709	0.299929	0	1440	29	0	0
5308	120.222284	30.333691	0.461439	0.285570	0	1440	18	0	0
5309	120.243814	30.322347	0.461955	0.291830	0	1440	28	2	1
5310	120.264488	30.259746	0.430965	0.320576	0	1440	22	0	0
5311	120.198397	30.203746	0.471388	0.297735	480	1020	27	0	0
5312	120.211892	30.326283	0.430459	0.277592	0	1440	21	0	0
5313	120.172328	30.257219	0.466187	0.316470	0	1440	22	2	1
5314	120.312140	30.227779	0.467064	0.286870	0	1440	16	0	0
5315	120.072755	30.192680	0.415576	0.299735	480	1020	16	0	0
5316	120.176234	30.222682	0.440401	0.289261	0	1440	26	0	0
5317	120.261528	30.337499	0.452100	0.288780	0	1440	29	1	1
5318	120.179284	30.278806	0.452030	0.305345	0	1440	26	0	0
5319	120.166937	30.218088	0.443472	0.307702	480	1020	19	0	0
5320	120.134961	30.333738	0.452420	0.301033	0	1440	29	0	0
5321	120.188154	30.289536	0.410164	0.288677	0	1440	25	0	0
5322	120.168447	30.202369	0.427707	0.314288	0	1440	27	2	1
5323	120.224754	30.241320	0.444921	0.315999	0	1440	22	0	0
5324	120.199253	30.297180	0.463272	0.288465	0	1440	25	2	1
5325	120.206808	30.275551	0.463645	0.312588	480	1020	20	0	0
5326	120.244169	30.253052	0.439201	0.316636	0	1440	15	1	1
5327	120.153240	30.227287	0.451092	0.302553	0	1440	18	0	0
5328	120.126385	30.294861	0.435370	0.313635	0	1440	24	0	0
5329	120.290516	30.272557	0.477248	0.302415	0	1440	25	0	0
5330	120.240866	30.313123	0.424793	0.299240	0	1440	17	2	1
5331	120.219610	30.297265	0.445019	0.299480	0	1440	27	2	1
5332	120.204000	30.282416	0.464263	0.293956	0	1440	27	2	1
5333	120.202847	30.264091	0.459240	0.293140	0	1440	25	1	1
5334	120.266433	30.270871	0.458669	0.299913	0	1440	26	0	0
5335	120.246979	30.307627	0.395500	0.296297	0	1440	24	2	1
5336	120.174089	30.264291	0.441833	0.295404	0	1440	21	1	1
5337	120.256962	30.278510	0.433871	0.290535	0	1440	25	1	1
5338	120.210066	30.351969	0.480868	0.324796	0	1440	26	1	1
5339	120.309024	30.270034	0.484135	0.268339	0	1440	20	1	1
5340	120.161382	30.241741	0.459298	0.317474	0	1440	29	0	0
5341	120.203331	30.373541	0.422903	0.293109	0	1440	25	1	1
5342	120.180850	30.372956	0.463861	0.282363	0	1440	22	1	1
5343	120.255231	30.282462	0.480228	0.302770	480	1020	21	0	0
5344	120.267761	30.355913	0.442681	0.304237	480	1020	29	0	0
5345	120.223829	30.351767	0.408474	0.304634	0	1440	25	0	0
5346	120.164258	30.299366	0.499018	0.285724	0	1440	23	0	0
5347	120.138432	30.306358	0.467775	0.279880	0	1440	28	0	0
5348	120.231985	30.256750	0.474346	0.295459	0	1440	17	0	0
5349	120.194517	30.297516	0.453171	0.295173	0	1440	16	0	0
5350	120.262248	30.273276	0.471728	0.287094	480	1020	15	0	0
5351	120.176274	30.281559	0.438145	0.294557	0	1440	21	0	0
5352	120.135945	30.216301	0.432995	0.302545	0	1440	19	0	0
5353	120.321017	30.360509	0.419424	0.291201	0	1440	27	2	1
5354	120.224407	30.237023	0.418458	0.304749	480	1020	23	0	0
5355	120.204581	30.183366	0.406283	0.316232	0	1440	29	0	0
5356	120.254846	30.286942	0.447166	0.303290	0	1440	24	2	1
5357	120.170550	30.264510	0.450915	0.292936	0	1440	27	0	0
5358	120.240148	30.288776	0.442230	0.291781	0	1440	27	0	0
5359	120.174214	30.291800	0.437822	0.310644	0	1440	15	2	1
5360	120.303899	30.289476	0.432884	0.315345	0	1440	16	1	1
5361	120.205659	30.328134	0.433464	0.300523	0	1440	23	0	0
5362	120.215218	30.274541	0.478683	0.312451	0	1440	21	2	1
5363	120.210459	30.219595	0.455439	0.296762	0	1440	19	0	0
5364	120.144773	30.289250	0.467030	0.310470	0	1440	15	2	1
5365	120.235750	30.369468	0.452805	0.294029	0	1440	18	0	0
5366	120.157121	30.191420	0.459141	0.312554	0	1440	19	1	1
5367	120.175538	30.286826	0.510625	0.291990	0	1440	19	2	1
5368	120.205566	30.210175	0.435375	0.323931	480	1020	21	0	0
5369	120.166026	30.152601	0.438675	0.306102	0	1440	29	1	1
5370	120.183027	30.274796	0.494268	0.297720	0	1440	21	1	1
5371	120.284029	30.224959	0.429433	0.300014	0	1440	19	0	0
5372	120.215326	30.265414	0.411575	0.310655	0	1440	15	0	0
5373	120.167143	30.211581	0.438518	0.297798	0	1440	21	0	0
5374	120.308787	30.218417	0.435088	0.300497	0	1440	24	0	0
5375	120.165664	30.285880	0.429405	0.307182	0	1440	15	0	0
5376	120.133275	30.302945	0.425095	0.308139	0	1440	16	1	1
5377	120.201958	30.323664	0.427007	0.308443	0	1440	25	0	0
5378	120.175740	30.358066	0.442159	0.296688	0	1440	25	0	0
5379	120.168056	30.166327	0.464522	0.290887	0	1440	18	0	0
5380	120.208125	30.285753	0.448869	0.285120	0	1440	18	1	1
5381	120.176815	30.280996	0.442864	0.283040	0	1440	16	0	0
5382	120.197076	30.178384	0.455790	0.296802	0	1440	16	0	0
5383	120.299632	30.259433	0.454314	0.295683	480	1020	24	0	0
5384	120.273332	30.209733	0.481843	0.291846	480	1020	16	0	0
5385	120.161437	30.169821	0.462967	0.303759	0	1440	22	2	1
5386	120.207341	30.218376	0.443233	0.309875	0	1440	24	2	1
5387	120.269870	30.223567	0.462734	0.293163	0	1440	16	2	1
5388	120.199625	30.259170	0.424497	0.296594	0	1440	23	1	1
5389	120.191069	30.241736	0.448455	0.321341	0	1440	18	1	1
5390	120.232191	30.251154	0.467597	0.292448	0	1440	25	2	1
5391	120.287552	30.157377	0.487277	0.291222	0	1440	24	0	0
5392	120.161994	30.230682	0.413369	0.298781	0	1440	28	1	1
5393	120.233194	30.283919	0.452184	0.322701	480	1020	21	0	0
5394	120.264761	30.264455	0.463742	0.323628	0	1440	22	0	0
5395	120.255638	30.350043	0.428324	0.294815	0	1440	22	0	0
5396	120.256702	30.317799	0.452223	0.279912	0	1440	29	1	1
5397	120.275352	30.304284	0.426623	0.307043	0	1440	24	0	0
5398	120.163838	30.279789	0.456944	0.316336	0	1440	18	0	0
5399	120.275671	30.304751	0.438733	0.298879	480	1020	17	0	0
5400	120.217110	30.298087	0.449348	0.302875	0	1440	22	0	0
5401	120.179200	30.227015	0.474914	0.300680	0	1440	19	2	1
5402	120.156138	30.350500	0.478622	0.320168	0	1440	17	0	0
5403	120.128894	30.317331	0.463620	0.295249	0	1440	22	0	0
5404	120.116176	30.263983	0.448697	0.298976	0	1440	18	2	1
5405	120.198660	30.390443	0.446956	0.310929	0	1440	17	2	1
5406	120.189042	30.355757	0.417965	0.309935	0	1440	20	0	0
5407	120.239030	30.324391	0.457228	0.292956	0	1440	23	0	0
5408	120.184295	30.407982	0.473244	0.289433	0	1440	26	2	1
5409	120.214408	30.303739	0.469720	0.291923	0	1440	27	1	1
5410	120.208401	30.270768	0.456604	0.287109	0	1440	25	0	0
5411	120.250629	30.330571	0.428721	0.305818	0	1440	18	2	1
5412	120.187837	30.255367	0.436685	0.291101	0	1440	23	1	1
5413	120.236672	30.302865	0.443858	0.303729	0	1440	16	1	1
5414	120.317999	30.237428	0.444498	0.292422	480	1020	17	0	0
5415	120.271773	30.264505	0.441274	0.307998	480	1020	17	0	0
5416	120.188773	30.197626	0.441328	0.285870	0	1440	25	1	1
5417	120.110958	30.315542	0.424446	0.283025	0	1440	22	0	0
5418	120.112729	30.389166	0.457895	0.297266	0	1440	28	0	0
5419	120.266536	30.309397	0.511282	0.282219	0	1440	27	0	0
5420	120.246794	30.246009	0.451334	0.315758	0	1440	29	0	0
5421	120.244936	30.269818	0.461693	0.302210	0	1440	25	0	0
5422	120.151730	30.234099	0.474414	0.302799	0	1440	22	2	1
5423	120.195496	30.259446	0.445782	0.276932	480	1020	22	0	0
5424	120.208462	30.225783	0.399891	0.308195	0	1440	20	0	0
5425	120.161634	30.282062	0.438274	0.299409	0	1440	23	0	0
5426	120.175317	30.212979	0.487142	0.289399	0	1440	15	2	1
5427	120.182894	30.309349	0.420822	0.319437	480	1020	22	0	0
5428	120.209876	30.267933	0.436478	0.305845	480	1020	24	0	0
5429	120.212720	30.300765	0.446315	0.289623	0	1440	19	2	1
5430	120.246461	30.173919	0.446899	0.278010	0	1440	19	2	1
5431	120.197988	30.216570	0.477331	0.288014	0	1440	29	0	0
5432	120.250575	30.303414	0.475050	0.283097	480	1020	21	0	0
5433	120.172402	30.257012	0.411304	0.288405	0	1440	19	1	1
5434	120.175090	30.274141	0.421967	0.293863	0	1440	15	0	0
5435	120.227212	30.265303	0.460660	0.293284	480	1020	24	0	0
5436	120.198163	30.241173	0.435923	0.294709	0	1440	17	0	0
5437	120.271848	30.250641	0.474172	0.298067	0	1440	23	0	0
5438	120.219729	30.235896	0.438501	0.303742	480	1020	17	0	0
5439	120.241236	30.288343	0.476102	0.308808	0	1440	15	2	1
5440	120.138610	30.223324	0.413312	0.310570	0	1440	28	0	0
5441	120.182618	30.247367	0.474091	0.307636	0	1440	19	2	1
5442	120.213554	30.272639	0.415496	0.303448	480	1020	17	0	0
5443	120.242714	30.250200	0.428414	0.290230	0	1440	28	0	0
5444	120.216919	30.195305	0.474584	0.301136	0	1440	28	2	1
5445	120.144657	30.283366	0.409854	0.294112	0	1440	27	1	1
5446	120.230481	30.309087	0.455880	0.284007	480	1020	17	0	0
5447	120.218083	30.280111	0.440757	0.283447	0	1440	26	0	0
5448	120.190874	30.263852	0.427903	0.299246	480	1020	17	0	0
5449	120.186980	30.263047	0.456037	0.318895	0	1440	25	0	0
5450	120.167682	30.301613	0.449953	0.296706	0	1440	22	0	0
5451	120.143074	30.350432	0.451746	0.299163	0	1440	26	1	1
5452	120.177384	30.244270	0.441557	0.302978	0	1440	27	1	1
5453	120.202638	30.209494	0.418577	0.306133	480	1020	21	0	0
5454	120.154262	30.216536	0.464469	0.305605	0	1440	16	0	0
5455	120.254158	30.241558	0.449163	0.301030	0	1440	24	0	0
5456	120.183747	30.363496	0.463951	0.294533	0	1440	18	0	0
5457	120.236966	30.227492	0.448418	0.299376	0	1440	17	0	0
5458	120.269528	30.281707	0.454021	0.283225	0	1440	28	0	0
5459	120.194198	30.229661	0.435877	0.291914	0	1440	29	2	1
5460	120.177326	30.243585	0.456212	0.300250	0	1440	20	0	0
5461	120.192409	30.284985	0.431795	0.302398	0	1440	25	2	1
5462	120.233684	30.258843	0.460523	0.297421	0	1440	19	0	0
5463	120.193454	30.386651	0.443595	0.318481	0	1440	17	1	1
5464	120.140611	30.362659	0.469416	0.317284	0	1440	29	0	0
5465	120.162321	30.234525	0.427862	0.289075	0	1440	24	1	1
5466	120.237919	30.305841	0.427712	0.291858	0	1440	15	0	0
5467	120.159469	30.334234	0.452399	0.303882	0	1440	20	0	0
5468	120.305589	30.334874	0.445414	0.311313	0	1440	16	0	0
5469	120.114236	30.311907	0.485072	0.325025	0	1440	17	0	0
5470	120.173385	30.262473	0.454355	0.277920	0	1440	18	0	0
5471	120.149670	30.319750	0.442191	0.311617	480	1020	18	0	0
5472	120.178988	30.259749	0.467519	0.309274	0	1440	22	2	1
5473	120.204643	30.156966	0.466663	0.314653	480	1020	23	0	0
5474	120.175852	30.291496	0.473632	0.316417	0	1440	24	0	0
5475	120.177587	30.326174	0.450899	0.314224	0	1440	23	1	1
5476	120.208965	30.373448	0.448806	0.287605	0	1440	27	1	1
5477	120.256703	30.135686	0.447219	0.289306	0	1440	20	0	0
5478	120.230632	30.261419	0.422981	0.309053	0	1440	26	2	1
5479	120.192247	30.227637	0.415848	0.298739	480	1020	29	0	0
5480	120.217103	30.316486	0.461967	0.312370	480	1020	20	0	0
5481	120.192785	30.279967	0.462531	0.289127	0	1440	26	1	1
5482	120.121743	30.205926	0.497125	0.296275	0	1440	28	0	0
5483	120.257817	30.211494	0.473917	0.302785	480	1020	24	0	0
5484	120.337387	30.315201	0.470996	0.329792	0	1440	29	0	0
5485	120.109019	30.287135	0.427797	0.311590	0	1440	18	2	1
5486	120.128291	30.329374	0.473598	0.312923	0	1440	15	0	0
5487	120.107050	30.294849	0.432937	0.307439	480	1020	26	0	0
5488	120.206685	30.310932	0.448483	0.279916	0	1440	26	2	1
5489	120.201883	30.213487	0.454686	0.301562	0	1440	27	2	1
5490	120.188459	30.254889	0.431399	0.286061	0	1440	20	1	1
5491	120.135344	30.307939	0.482519	0.307747	0	1440	21	2	1
5492	120.180841	30.215740	0.455958	0.294900	0	1440	28	2	1
5493	120.199422	30.289182	0.452228	0.310078	480	1020	19	0	0
5494	120.131510	30.263146	0.449613	0.303988	480	1020	15	0	0
5495	120.089591	30.302220	0.457678	0.299001	480	1020	17	0	0
5496	120.189143	30.303928	0.445443	0.305737	0	1440	25	0	0
5497	120.282713	30.228793	0.424312	0.303727	0	1440	16	2	1
5498	120.213719	30.269609	0.450868	0.291008	0	1440	16	0	0
5499	120.205978	30.295903	0.470231	0.293052	0	1440	27	2	1
5500	120.240157	30.253379	0.442668	0.298386	0	1440	22	0	0
5501	120.192244	30.227919	0.449102	0.302589	0	1440	18	0	0
5502	120.203529	30.286139	0.475842	0.282890	0	1440	20	0	0
5503	120.199342	30.356548	0.415605	0.307761	0	1440	22	1	1
5504	120.235670	30.237632	0.452149	0.296601	0	1440	18	1	1
5505	120.172501	30.296239	0.487832	0.312471	0	1440	17	0	0
5506	120.089580	30.325960	0.443973	0.281109	0	1440	18	2	1
5507	120.311325	30.298913	0.446194	0.305283	0	1440	19	1	1
5508	120.187297	30.211966	0.464321	0.294494	0	1440	20	0	0
5509	120.209119	30.130452	0.452160	0.299970	0	1440	18	0	0
5510	120.204920	30.275800	0.449622	0.294078	0	1440	25	2	1
5511	120.208893	30.238043	0.463061	0.293559	0	1440	21	0	0
5512	120.287535	30.324601	0.414196	0.288441	0	1440	22	2	1
5513	120.198896	30.192012	0.421258	0.314007	0	1440	19	0	0
5514	120.215896	30.322463	0.485427	0.292712	0	1440	27	2	1
5515	120.221805	30.373565	0.433010	0.306053	0	1440	17	0	0
5516	120.160705	30.251958	0.461442	0.280341	0	1440	25	0	0
5517	120.194181	30.323004	0.445990	0.286472	0	1440	21	2	1
5518	120.061660	30.308031	0.439112	0.290132	0	1440	19	1	1
5519	120.180272	30.212783	0.444001	0.310135	0	1440	16	0	0
5520	120.231661	30.293401	0.437931	0.286778	0	1440	29	0	0
5521	120.235575	30.266731	0.440610	0.302245	0	1440	16	1	1
5522	120.312665	30.248148	0.467757	0.299240	0	1440	19	1	1
5523	120.187155	30.217702	0.454415	0.310432	0	1440	25	1	1
5524	120.263581	30.408378	0.418426	0.313331	0	1440	18	0	0
5525	120.156303	30.281782	0.425323	0.310578	0	1440	28	0	0
5526	120.283366	30.195233	0.449641	0.289087	0	1440	16	0	0
5527	120.171449	30.255293	0.468299	0.304124	480	1020	19	0	0
5528	120.196175	30.220970	0.457227	0.288742	480	1020	23	0	0
5529	120.150259	30.340950	0.438670	0.303266	0	1440	15	0	0
5530	120.246190	30.384648	0.465123	0.322148	0	1440	21	0	0
5531	120.162054	30.289516	0.431143	0.288449	0	1440	17	0	0
5532	120.165989	30.269253	0.453155	0.298289	0	1440	27	0	0
5533	120.266733	30.281604	0.417477	0.292499	0	1440	22	0	0
5534	120.245730	30.304604	0.454143	0.297756	0	1440	29	0	0
5535	120.259584	30.257782	0.462694	0.300781	0	1440	26	0	0
5536	120.162289	30.170689	0.467291	0.287856	0	1440	21	0	0
5537	120.164100	30.246877	0.466366	0.316978	0	1440	26	0	0
5538	120.143802	30.299007	0.481247	0.306339	0	1440	16	2	1
5539	120.164445	30.249888	0.447880	0.291104	480	1020	22	0	0
5540	120.222376	30.261322	0.415292	0.304354	0	1440	17	0	0
5541	120.139145	30.224151	0.468645	0.297259	0	1440	24	1	1
5542	120.246576	30.359482	0.437143	0.294548	0	1440	23	0	0
5543	120.203466	30.245557	0.458375	0.291435	480	1020	19	0	0
5544	120.200443	30.160565	0.438369	0.296061	480	1020	18	0	0
